term,estimate,std.error,statistic,p.value,model
OLS + quadradic,3.554902263546779,1.247220444019914,2.850259776121838,0.004550217021845964,600
Matching (logit),47.09753249618853,30.586818186672122,1.5397983604816656,0.12360951171105679,600
Matching (logit + quad),47.09656004858336,30.586731298814524,1.5397709414738516,0.12361619745005671,600
Matching (genetic),46.51435753175972,43.72271296730823,1.0638488413685312,0.2901224517545541,600
SVA,1.718039011848955,10.687811705444068,0.1607474999745584,0.8723574619767389,600
RFA,6.033609937350665,5.324612484183249,1.1331547516882199,0.25769450917070963,600
OLS,594.6659525965368,131.03648286786964,4.538170893949947,7.121411392933788e-6,601
OLS + control,54.31952347332333,18.74925302908611,2.897156670138075,0.003931747494029753,601
OLS + interaction,39.33464472757224,27.455863087856358,1.4326500901357506,0.1525877995607324,601
OLS + quadradic,5.681913307858347,1.268580938069285,4.478952140417565,9.318889223559269e-6,601
Matching (logit),14.379614461003756,8.038574047123252,1.7888265228022326,0.07364275807346564,601
Matching (logit + quad),14.497383562478996,8.026147934544774,1.8062691693087085,0.0708763051740302,601
Matching (genetic),14.138025343120402,11.499763889996839,1.2294187496682847,0.22222945454404527,601
SVA,22.583466564882848,8.426082442816389,2.6801858061733372,0.007601930448410149,601
RFA,4.221360941025291,2.9257207184617484,1.4428448055167582,0.14969286127153913,601
OLS,605.3483318871513,143.29712285547748,4.224427677432688,2.8490991326434877e-5,602
OLS + control,106.30407069693771,19.93511231507596,5.332504227555573,1.4732278969145169e-7,602
OLS + interaction,87.71373286515816,22.32280934509201,3.9293321691359284,9.727150359956205e-5,602
OLS + quadradic,4.6762744814088695,1.2720007355408025,3.6763142903535426,2.624468580196453e-4,602
Matching (logit),1.7076291509010662,7.517190742276816,0.227163206235719,0.8202968369787946,602
Matching (logit + quad),1.767806072078381,7.517789984977914,0.23514970165578183,0.8140925436711363,602
Matching (genetic),1.7678060720793516,10.72288280975435,0.16486294809369928,0.8693079356961606,602
SVA,-1.3073121782526,10.11114862415162,-0.12929413134428044,0.8971771171914698,602
RFA,1.1782418683154747,6.229249652359214,0.18914667641699626,0.8500549202037931,602
OLS,796.4049679252507,152.94179536257653,5.207242180185128,2.809314827989608e-7,603
OLS + control,94.21770625875762,31.53913649163732,2.9873267546097746,0.002953350505138015,603
OLS + interaction,61.26645230357095,68.47548746246821,0.8947209369944453,0.3713702455473279,603
OLS + quadradic,6.223886799373388,1.283016284357125,4.850980361868098,1.6474074238199724e-6,603
Matching (logit),34.910590732963314,17.286755276461435,2.0194993319827597,0.04343534667132455,603
Matching (logit + quad),35.10637898093495,17.28256927101676,2.03131712828191,0.04222283495491689,603
Matching (genetic),35.098250897622705,24.792160855361455,1.415699547223311,0.16129755558087824,603
SVA,39.720380425705805,10.370228292250648,3.830232016723067,1.4436901044643106e-4,603
RFA,2.546270721440269,5.040851571873154,0.5051270971055567,0.6136930339281259,603
OLS,651.5045435904015,133.6101385365531,4.876160976452866,1.457274250202831e-6,604
OLS + control,74.9733965554352,21.158104091191966,3.543483680404348,4.3213798840830277e-4,604
OLS + interaction,46.764959740367026,29.16666659157413,1.6033700523691936,0.10948954193475156,604
OLS + quadradic,4.566659770315388,1.1705360595584149,3.901340529430731,1.0885665627547384e-4,604
Matching (logit),15.804992612254742,7.674050018268574,2.059537346594032,0.03944279117282643,604
Matching (logit + quad),15.983309086770031,7.668832545045539,2.0841906499961422,0.037142828906854386,604
Matching (genetic),15.960375431851764,10.942527808423058,1.4585638447787352,0.14769871884600327,604
SVA,12.791742752157385,8.060280720175045,1.5870095839391045,0.11314517332720876,604
RFA,5.633742516020077,5.511823723135719,1.0221195014587654,0.30722060153368086,604
OLS,631.7734035650706,132.35430588604734,4.773349830484597,2.385210778653453e-6,605
OLS + control,72.90409982965744,19.304921388958956,3.776451525534489,1.7832719322557968e-4,605
OLS + interaction,42.85291334849511,25.995507342660954,1.6484738221734816,0.09988870197927957,605
OLS + quadradic,4.903732713229564,1.2612344663517625,3.8880421079944516,1.1480725559809198e-4,605
Matching (logit),8.697873749135104,6.041678341044091,1.4396452869803034,0.1499677800838752,605
Matching (logit + quad),8.75223630075053,6.044035085447712,1.4480783412100606,0.14759514211367414,605
Matching (genetic),8.752236300749722,8.590346425764656,1.0188455583699765,0.3102600279785905,605
SVA,14.318717886079021,8.105023080991709,1.76664739174648,0.07789981783845773,605
RFA,7.081645080132716,4.763916933622868,1.486517329920625,0.1377751448836418,605
OLS,662.1402670441151,140.37856388478983,4.716818926766773,3.1156878849804544e-6,606
OLS + control,80.92955370952008,22.807642111811166,3.5483524913612134,0.00042442219183307903,606
OLS + interaction,45.39859275431837,35.146046705014506,1.2917126394144658,0.1970582526591397,606
OLS + quadradic,5.931793925962125,1.2239958519393528,4.846253291270171,1.6853058531832733e-6,606
Matching (logit),79.81029118762918,30.08492087306209,2.652833674529986,0.00798191917693702,606
Matching (logit + quad),79.97289366987349,30.07844504988829,2.6588107708769506,0.007841699265352558,606
Matching (genetic),79.90692637691411,42.99995105311434,1.8583027287219838,0.06632374004698706,606
SVA,20.685364645959485,9.323557050839153,2.2186129749801586,0.02696320390917925,606
RFA,5.5817603329818795,3.0016087682802186,1.8595895614270765,0.06353309255059077,606
OLS,534.4317555073028,129.46391300585168,4.128036478266703,4.289356131534995e-5,607
OLS + control,72.05176973585922,18.344670815438434,3.927667629512446,9.790082736439085e-5,607
OLS + interaction,54.36755514122505,21.55340944283463,2.5224573070642142,0.011965583249839408,607
OLS + quadradic,5.213471600367923,1.093654073401956,4.767020694350571,2.4605939441461156e-6,607
Matching (logit),49.78928668858638,17.34736579982695,2.870135285270981,0.004102962144947951,607
Matching (logit + quad),49.68587041542006,17.35027730429469,2.863693158559569,0.0041873342258734285,607
Matching (genetic),49.543198261509204,24.74812726901535,2.0018968596277293,0.047609221069384464,607
SVA,16.615532274801687,7.035358778471551,2.361717831028861,0.01857441973513485,607
RFA,7.340790450927268,1.5837822609958636,4.634974536405949,4.56536297657657e-6,607
OLS,644.0760387980672,143.1949727406235,4.497895606745326,8.548517233199164e-6,608
OLS + control,95.28790244388634,18.825561330312112,5.06162343698394,5.863788348046657e-7,608
OLS + interaction,73.29668115520813,21.539685073928396,3.4028668898194026,7.207759846160443e-4,608
OLS + quadradic,3.2228793675706475,1.3072363064870383,2.465414517312141,0.014022995363610671,608
Matching (logit),28.288242518144628,13.47682568885286,2.099028597034003,0.03581437992097665,608
Matching (logit + quad),28.220657621524044,13.478345360156773,2.093777601585051,0.03627979633421735,608
Matching (genetic),28.220657621523358,19.203399529946505,1.4695657181695876,0.14421204299244342,608
SVA,29.95202237274518,7.651275687985985,3.914644249425723,1.0314338250908196e-4,608
RFA,4.518257966045383,1.5504795263608446,2.914103597775495,0.00372758367680219,608
OLS,656.2423235126197,125.52308930763526,5.2280606471075926,2.5254360955938455e-7,609
OLS + control,87.74283797255141,20.43491230239331,4.293771202642993,2.113039427705737e-5,609
OLS + interaction,58.33823957548449,30.761979128971205,1.896439735912256,0.05848270882774949,609
OLS + quadradic,4.982134163593208,1.090434825257697,4.5689426348024105,6.193778928244449e-6,609
Matching (logit),72.99981867240786,28.573090287037985,2.5548450636270097,0.010623507354947296,609
Matching (logit + quad),72.62121323230566,28.58201895510191,2.5408006812388853,0.011059894958690898,609
Matching (genetic),72.10759484381522,40.799587738373255,1.767360869090249,0.07994091627935036,609
SVA,11.51925211703049,7.274850637976077,1.5834348621396905,0.11395719588146008,609
RFA,5.462121113825898,1.9333842928351785,2.825160592266974,0.004915380640333903,609
OLS,668.7160597133909,147.11747692548875,4.545456282206896,6.888957692873657e-6,610
OLS + control,131.59663868719014,23.548485989134058,5.588326941609434,3.783854785631254e-8,610
OLS + interaction,123.0957006869065,28.903974200788035,4.258781156936904,2.459539842441777e-5,610
OLS + quadradic,6.446600630111973,1.2081884606535152,5.335757491529901,1.4496452122861254e-7,610
Matching (logit),24.579985339820144,11.958913677663594,2.055369409157097,0.03984333787102991,610
Matching (logit + quad),24.53915884364428,11.959786688339118,2.0518057289073677,0.04018854633081318,610
Matching (genetic),24.500209186777585,17.086975794904433,1.4338528643602269,0.1547029578017498,610
SVA,18.019278228523497,7.283338689504642,2.4740409579592173,0.013691674029222415,610
RFA,6.821093752303659,1.8332712448066757,3.720722599902539,2.2127848440115123e-4,610
OLS,478.7089358868903,131.7112305587617,3.634533925892666,3.074225786329868e-4,611
OLS + control,60.12328144192515,20.12877921688066,2.986931338165992,0.0029571046283918614,611
OLS + interaction,42.06944745172297,25.780992293410183,1.6318009397363749,0.103356126953001,611
OLS + quadradic,5.779950519159109,1.1363670665452732,5.086341103435027,5.185815790814246e-7,611
Matching (logit),10.250878614573333,7.037638110438183,1.4565793883844766,0.1452325206916587,611
Matching (logit + quad),10.204859513535919,7.035771180692968,1.4504251561704173,0.1469399962285996,611
Matching (genetic),9.800444630337408,10.042506225868989,0.9758962961946648,0.33156861389865355,611
SVA,27.22905524578733,9.700668973967156,2.8069255139887344,0.005197743376082446,611
RFA,6.943041193476202,6.182904491954092,1.1229416858227856,0.2620033323944811,611
OLS,613.1418185721537,137.65508346514824,4.454189435927298,1.0406365881553535e-5,612
OLS + control,85.20264584041101,22.67474149103957,3.757601641195369,1.9190229942260025e-4,612
OLS + interaction,67.74458633629115,30.371651854073026,2.230520310906507,0.026159423015653636,612
OLS + quadradic,4.174970137491404,1.0882894585126706,3.836268103889565,1.4103535076194542e-4,612
Matching (logit),25.56440006201736,13.22955592158626,1.9323702332521013,0.05331382534593625,612
Matching (logit + quad),25.572380657703118,13.230183264176064,1.9328818163045822,0.05325075839067219,612
Matching (genetic),25.16055881441573,18.91443934103709,1.3302302204552767,0.18652982661342868,612
SVA,20.295984516685948,7.286247051885641,2.7855196745536452,0.0055479087640381035,612
RFA,7.014362340027006,2.377958330736606,2.949741485946984,0.0033300441808792316,612
OLS,326.32706623778444,131.60223883711333,2.4796467683326107,0.013480957857569375,613
OLS + control,50.568899403696236,23.77007083256855,2.127418961428137,0.03387699392686324,613
OLS + interaction,40.183142742306,29.08169663656876,1.3817330964032455,0.16767568755253787,613
OLS + quadradic,3.965327778001551,1.1965247616488996,3.3140373731480794,9.868438651298235e-4,613
Matching (logit),49.15782269878759,27.183039375069132,1.8084005258025924,0.07054418616741734,613
Matching (logit + quad),49.279655444682774,27.1808848631553,1.8130261649974162,0.06982778584952146,613
Matching (genetic),49.27965544468288,38.74271602745316,1.2719721407699764,0.20572561963624994,613
SVA,10.66495507163382,7.748052263258916,1.3764691704787264,0.16929498030175455,613
RFA,4.53766101789569,1.8282445035662527,2.4819771146826,0.013394211877436338,613
OLS,345.60220859670244,171.81329750669312,2.011498606987851,0.04481103566575935,614
OLS + control,109.97724468656186,22.83981996915076,4.815153746181261,1.9553346653418426e-6,614
OLS + interaction,99.5885779687311,22.225732745606948,4.480778164149184,9.242592865454155e-6,614
OLS + quadradic,6.922921298895009,1.2613745408400507,5.488394663716995,6.481258298983839e-8,614
Matching (logit),21.43999065892498,11.54222296079769,1.8575269886697157,0.06323621512538408,614
Matching (logit + quad),21.532071298395074,11.54383975076308,1.8652434340117847,0.06214728996328761,614
Matching (genetic),21.53207129839496,16.49434274906784,1.3054215997549719,0.1949020550827279,614
SVA,11.129895044929434,8.053782134629326,1.3819463773515255,0.16760772748756067,614
RFA,7.637470788405165,2.5956655435702554,2.942394025811225,0.0034086872491806016,614
OLS,364.26497549159586,139.0542493004055,2.6195889541257884,0.009072163690031337,615
OLS + control,88.42931142907139,18.83221537378215,4.6956404052271505,3.4430410861317827e-6,615
OLS + interaction,79.66483217273625,19.664009819847433,4.051301484416893,5.9105311142372274e-5,615
OLS + quadradic,5.481965035367756,1.1526850998295726,4.75582189461656,2.5947015000697543e-6,615
Matching (logit),34.92082227610333,15.195716119836757,2.2980701929879483,0.021557794403626398,615
Matching (logit + quad),35.01254290630412,15.194261168916771,2.3043267795034375,0.02120430678938095,615
Matching (genetic),35.01254290630435,21.635689835895366,1.6182771694302853,0.10800812610443389,615
SVA,8.099568675842967,6.891843559328216,1.1752397752673993,0.24046038600547281,615
RFA,4.547407212388799,1.7567371445252113,2.5885530038233546,0.00991972001046072,615
OLS,449.8080249242507,126.70332802594491,3.5500884778033925,4.2162680522089835e-4,616
OLS + control,69.69490582166264,18.922087441450927,3.6832567251004367,2.555319687741653e-4,616
OLS + interaction,52.86970136076885,22.12292285197349,2.389815383551481,0.01722923854562635,616
OLS + quadradic,4.156482618067931,1.1145485210331865,3.7292971455516994,2.14174189049041e-4,616
Matching (logit),2.4848400897058243,3.9243210876824635,0.6331898012894925,0.5266097049469133,616
Matching (logit + quad),2.6022243471211253,3.9273956940790704,0.6625826755995661,0.5075978686987992,616
Matching (genetic),2.602224347121176,5.562400152507017,0.46782401045856675,0.6406537947201326,616
SVA,5.867882163761397,10.026068556382517,0.5852625214721825,0.5586363049799532,616
RFA,4.471290714710644,3.8977250286437184,1.1471539633637287,0.25186881858126187,616
OLS,488.13661080918394,147.68646117887295,3.3052224754574424,0.001017432240320762,617
OLS + control,90.93857420291893,22.424038038595842,4.055405812565834,5.809270097530091e-5,617
OLS + interaction,67.48760678077102,24.591957366823134,2.7442958595812366,0.006283896980666833,617
OLS + quadradic,3.7209277631582136,1.167813023027835,3.186235886898073,0.0015321956041931164,617
Matching (logit),61.312220880448024,30.67277845523567,1.9989131721447417,0.04561774928605624,617
Matching (logit + quad),61.21469961019245,30.67562957338035,1.9955482727341722,0.04598311475116308,617
Matching (genetic),61.21469961019249,43.7480021322887,1.3992570317859683,0.16440427115119743,617
SVA,25.262044351986432,8.332337264851828,3.0318077088104594,0.002557588054525311,617
RFA,4.966810469997662,2.6010543852444177,1.9095373392321195,0.05676711036189808,617
OLS,672.0256040263208,120.98929476240293,5.554422028378918,4.5402375533535316e-8,618
OLS + control,84.34791418808254,19.999479917154726,4.217505382014079,2.9358243732021398e-5,618
